nom_hopital;id;id_hopital;suppressions;effectif_total;postes_vacants;service;etat;date_etat;date_fin;annee_etat;nb_lits_fermes;nb_lits_menaces;categorie;commentaire;detail_reduction;autre_etat;description_victoire;local_devenu;transforme_en;prestataire
CH Carcassonne - 11;106;30;;;;SMUR;interruption;;;2019;;;SMUR;Interruption estivale;interruption estivale;;;;;
CH Carcassonne - 11;105;30;;;;urgences;interruption;;;2017;;;urgences;;;;;;;
CH Carcassonne - 11;517;30;;;;urgences;menace;;;2018;;;urgences;;;;;;;
CH Carpentras - 84;3021;218;;;;urgences;réduction;;;2023;;;urgences;Fermeture des  urgences de nuit;;;;;;
CH Carpentras - 84;2765;218;;;;chirurgie;fermeture;;;1994;;;chirurgie;la chirurgie est aujourd'hui assurée par la clinique privée;à vérifier;chirurgie en clinique privée au sein du PSPP;;;;
CH Chagny - 71;222;831;;;;maternité;fermeture;;;1975;;;maternité;;;;;;;
CH Chateaudun - 28;2434;181;;;;chirurgie;réduction;2009-04-01;;2009;;;chirurgie;avril 2009;;;;;;
CH Chateaudun - 28;2437;181;;;;ophtalmologie;ouverture;;;2020;;;;Problèmes Ophtalmologie avant 2020, en partie résolus par ouverture du service en 2020;;;;;;
CH Chateaudun - 28;2907;181;;;;dentisterie;victoire;;;-1;;;;;;;création d'un service dentisterie;;;
CH Chateaudun - 28;2906;181;;;;urgences;victoire;;;-1;;;urgences;;;;agrandissement du service des urgences;;;
CH Chateaudun - 28;3248;181;;;;EHPAD;transformation;;;2024;;;autre;Menace privatisation EHPAD Jallans été 2024;;;;;;
CH Chateaudun - 28;3253;181;;;;chimiothérapie;transfert;;;2024;;;oncologie;Suspension chimiothérapie, transfert sur Chartres été 2024;;;;;;
CH Chateaudun - 28;2436;181;;;;maternité;fermeture;2018-05-01;;2018;;;maternité;Mai 2018;;;;;;
CH Chateaudun - 28;2897;181;;;;chirurgie;fermeture;2017-12-01;;2017;;;chirurgie;;;;;;;
CH Chateaudun - 28;2435;181;;;;cardiologie;fermeture;2017-12-01;;2017;;;cardiologie;décembre 2017;;;;;;
CH Chaumont - 52;532;12;;;;réanimation;menace;;;2014;;;réanimation;Réanimation en sursis de 17 mois en 2014;;;;;;
CH Chaumont - 52;134;12;;;;réanimation;fermeture;;;2015;;;réanimation;sursis de 17 mois en 2014 Risque d’éclatement avec Bourbonne et Langres 2021;;;;;;
CH Chauny - 02;523;650;;;;chirurgie;menace;;;2019;;;chirurgie;;;;;;;
CH Cholet - 49;1805;686;;;;unité d'accueil de crise et psychotraumatologie (UACP);;2021-09-01;;2021;7;;;Réduction UACP (7 lits) septembre 2021;;;;;;
CH Cholet - 49;1807;686;;;;service ouvert d’hospitalisation en psychiatrie;menace;;;-1;;;psychiatrie;Menace de fermeture du service ouvert d’hospitalisation en Psychiatrie, le service Janet. Ce service reçoit 22 patients en hospitalisation libre, donc stable psychiquement.;;;;;;
CH Cholet - 49;1806;686;;;;psychiatrie;réduction;2021-10-01;;2021;18;;psychiatrie;Fermeture d’une unité du Service Pinel (18 lits) en octobre 2021;fermeture de lits;;;;;
CH Cholet - 49;1804;686;;;;urgences de nuit;fermeture;2021-08-01;;2021;;;urgences;Fermeture des  urgences de nuit en août 2021;;;;;;
CH Châlons-en-Champagne - 51;401;280;;;;gastrologie et dermatologie;fusion;;;-1;;;;;;;;;;
CH Château Chinon - 58;395;381;;;;médecine;menace;;;2021;;;médecine;Fermeture Médecine prévue fin 2021;;;;;;
CH Château Chinon - 58;394;381;;;;médecine;réduction;;;2018;;;médecine;Fermeture partielle Médecine 2018;;;;;;
CH Château Chinon - 58;397;381;;;;soins de suite et rééducation;menace;;;2021;;;soins de suite et rééducation;fin 2021;;;;;;
CH Château Chinon - 58;398;381;;;;UAPS;menace;;;2021;;;;fin 2021;;;;;;
CH Château Chinon - 58;396;381;;;;USSD;menace;;;2021;;;;fin 2021;;;;;;
CH Château-du-Loir 72;3099;559;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences entre le 14 et le 18 mai 2023;;;;;;
CH Château-du-Loir 72;1749;559;;;;urgences;interruption;2021-07-01;2022-12-31;2021;;;urgences;"Interruption des urgences été 2021
 Interruptions temporaires 2021-2022 et à nouveau en fin avril 2022 et automne 2022.";;;;;;
CH Château-du-Loir 72;1750;559;;;;urgences;menace;;;2022;;;urgences;Urgences menacées 2021-22;;;;;;
CH Château-Thébaud - 44;409;713;;;;soins longue durée;fermeture;2009-06-01;;2009;74;;;Suppression (74 lits SLD) juin 2009;;;;;;
CH Clamecy - 58;2497;383;;;;SMUR;réduction;2021-11-01;;2021;;;SMUR;novembre 2021;;;;;;
CH Clamecy - 58;2496;383;;;;urgences;réduction;2021-11-01;;2021;;;urgences;novembre 2021;;;;;;
CH Clamecy - 58;2498;383;;;;urgences;réduction;2022-06-15;;2022;;;urgences;mi juin 2022;;;;;;
CH Clamecy - 58;2495;383;;;;accueil urgences;réduction;2021-07-01;2021-08-01;2021;;;urgences;;réduction estivale;;;;;
CH Clamecy - 58;2499;383;;;;urgences;menace;;;2018;;;urgences;;;;;;;
CH Clamecy - 58;2492;383;;;;maternité;fermeture;;;2008;;;maternité;;;;;;;
CH Clamecy - 58;2493;383;;;;chirurgie;fermeture;;;2009;;;chirurgie;;;;;;;
CH Clamecy - 58;2494;383;;;;urgences de nuit;fermeture;;;2018;;;urgences;;;;;;;
CH Clermont de l'Oise - 60;1500;223;;;;maternité;transformation;2018-12-01;;2018;;;maternité;remplacement en décembre 2018;;;;;Centre Périnatal de Proximité (CPP);
CH Clermont de l'Oise - 60;1501;223;;;;maternité;maintien;;;2012;;;maternité;pour 5 ans;;;;;;
CH Condom - 32;2904;395;;;;SMUR;menace;;;2015;;;SMUR;SMUR menacé vers 2015-2019, en lien avec l’extension de celui de Nérac ?;;;;;;
CH Condom - 32;539;395;;;;SMUR;maintien;;;2018;;;SMUR;;;;;;;
CH Condom - 32;540;395;;;;SMUR;réouverture;;;2019;;;SMUR;;;;;;;
CH Condom - 32;142;395;;;;urgences de nuit;interruption;2017-01-01;2019-12-31;2017;;;urgences;;;;;;;
CH Condom - 32;2905;395;;;;urgences;menace;;;2017;;;urgences;Grave crise des urgences 2017.;;;;;;
CH Condom - 32;538;395;;;;urgences;menace;;;2019;;;urgences;Urgences 2019 ?;à vérifier;;;;;
CH Condom - 32;537;395;;;;SMUR;réduction;2018-01-01;2019-12-31;2018;;;SMUR;Réduction du SMUR (fermeture à 20h) en 2018-2019.;fermeture nocturne;;;;;
CH Confolens - 16;3070;437;;;;urgences;interruption;;;2023;;;urgences;Interruption aux urgences avril 2023. Fermetures le soir après 22h faute de médecins;;;;;;
CH Confolens - 16;430;437;;;;urgences;menace;;;2015;;;urgences;Menaces sur les urgences depuis 2015;;;;;;
CH Confolens - 16;428;437;;;;maternité;fermeture;;;1993;;;maternité;;;;;;;
CH Confolens - 16;429;437;;;;chirurgie;fermeture;;;2008;;;chirurgie;;;;;;;
CH Corbie - 80;338;323;;;;maternité;interruption;1976-01-01;1982-12-31;-1;;;maternité;;;;;;;
CH Corbie - 80;340;323;;;;maternité;fermeture;;;2000;;;maternité;création d'un Centre Périnatal de Proximité (CPP);;;;;;
CH Corbie - 80;339;323;;;;chirurgie;fermeture;;;1994;;;chirurgie;;;;;;;
CH Coulon Gourdon - 46;1483;310;;;;maternité;menace;;;2003;;;maternité;;;;;;;
CH Coulon Gourdon - 46;1484;310;;;;pédiatrie;menace;;;2003;;;pédiatrie;;;;;;;
CH Coulon Gourdon - 46;1485;310;;;;chirurgie;menace;;;2010;;;chirurgie;Chir 2010-2011;;;;;;
CH Coulon Gourdon - 46;1482;310;;;;chirurgie;réduction;;;2011;;;chirurgie;devenue ambulatoire;;;;;;
CH Coulon Gourdon - 46;1486;310;;;;urgences;menace;;;2021;;;urgences;Problèmes aux urgences du fait des réductions de Sarlat été 2021.;;;;;;
CH Coulon Gourdon - 46;1481;310;;;;maternité;fermeture;;;2004;;;maternité;remplacée par un Centre Périnatal de Proximité (CPP);;;;;;
CH Crest - 26;217;149;;;;maternité;fermeture;;;1992;;;maternité;;;;;;;
CH Crest - 26;218;149;;;;chirurgie;fermeture;;;2013;;;chirurgie;menacée 2011-2012;;;;;;
CH Crépy en Valois - 60;1553;225;;;;maternité;fermeture;;;1990;;;maternité;vers 1990;;;;;;
CH Côte de Lumière - Les Sables-d'Olonne - 85;3094;188;;;;maternité;interruption;;;2023;;;maternité;Fermeture de la maternité le 01 mai 2023 pour un temps indéterminé !;;;;;;
CH Côte de Lumière - Les Sables-d'Olonne - 85;1835;188;;;;urgences;interruption;2021-10-01;;2021;;;urgences;Interruption des urgences octobre 2021;;;;;;
CH Côte de Lumière - Les Sables-d'Olonne - 85;3081;188;;;;urgences;interruption;;;2023;;;urgences;Interruption des urgences printemps 2023;;;;;;
CH Côte de Lumière - Les Sables-d'Olonne - 85;1834;188;;;;chirurgie;fermeture;;;2006;;;chirurgie;;à vérifier;;;;;
CH Côte Fleurie - 14;3020;459;;;;chirurgie;fermeture;;;-1;;;chirurgie;;;;;;;
CH Côte Fleurie - 14;689;472;;;;maternité;fermeture;;;2014;;;maternité;Maternité 2009- automne 2014;;;;;;
CH de Bigorre Tarbes - 46;600;233;;;;urgences;menace;;;2021;;;urgences;Grosse crise automne 2021;;;;;;
CH de Bigorre Tarbes - 46;601;233;;;;SAMU;menace;;;2021;;;SMUR;Grosse crise automne 2021;;;;;;
CH de l'Avison - Bruyères - 88;408;357;;;;centre médico-psycho pédagogique;fermeture;;;2018;;;centre médico-psychologique;;;;;;;
CH de la Tour Blanche Issoudun - 36;341;343;;;;maternité;fermeture;;;1992;;;maternité;;;;;;;
CH de la Tour Blanche Issoudun - 36;342;343;;;;chirurgie;fermeture;;;2014;;;chirurgie;;;;;;;
CH de Montgelas Givors - 69;2113;706;;;;urgences de nuit;interruption;2021-10-01;2021-12-31;-1;;;urgences;octobre-décembre 2021;;;;;;
CH de Saintonge - Saintes - 17;1833;693;;;;bloc opératoire;interruption;;;2021;;;bloc opératoire;Interruption Chirurgie – blocs opératoires été 2021;;;;;;
CH de Saintonge - Saintes - 17;3147;693;;;;maternité;interruption;;;2023;;;maternité;Interruption maternité faute de pédiatre en nombre suffisant et fermeture des urgences pédiatriques sauf urgences vitales été 2023;;;;;;
CH de Saintonge - Saintes - 17;3296;693;;;;urgences;menace;;;2025;;;urgences;Crise aux urgences, personnel en détresse, patients mécontents janvier 2025;;;;;;
CH de Saintonge - Saintes - 17;3269;693;;;;urgences pédiatriques;réduction;;;2024;;;urgences;Nouvelle réduction des urgences pédiatriques en août 2024.;;;;;;
CH de Saintonge - Saintes - 17;3270;693;;;;urgences;réduction;;;2024;;;urgences;Grave crise aux urgences été 2024.;;;;;;
CH de Versailles - Le Chesnay - 78;2654;879;;;;pédiatrie;menace;;;2021;;;pédiatrie;Pédiatrie fin 2021;;;;;;
CH de Versailles - Le Chesnay - 78;2651;879;;;;ORL;réduction;;;2002;;;;;;;;;;
CH de Versailles - Le Chesnay - 78;2653;879;;;;urgences;fermeture;;;2019;;;urgences;;;;;;;
CH de Versailles - Le Chesnay - 78;2655;879;;;;urgences;menace;;;2022;;;urgences;Urgences saturées 2022;saturation;;;;;
CH de Versailles - Le Chesnay - 78;2652;879;;;;médecine;réduction;;;2002;;;médecine;Interruptions de lits de Médecine 2002;fermeture de lits;;;;;
CH Decize – 58;2484;387;;;;maternité;autre;;;2010;;;maternité;;suspendu;;;;;
CH Decize – 58;2491;387;;;;chirurgie;maintien;;;1998;;;chirurgie;;;;;;;
CH Decize – 58;2489;387;;;;centre IVG;menace;;;-1;;;IVG;;;;;;;
CH Decize – 58;2490;387;;;;urgences de nuit;menace;;;2017;;;urgences;;;;;;;
CH Decize – 58;2486;387;;;;stérilisation;transfert;;;2017;;;;Stérilisation fin 2017 vers Nevers;;;;;;
CH Decize – 58;2485;387;;;;laboratoire;transfert;;;2015;;;laboratoire;Laboratoire 2015 vers Nevers;;;;;;
CH Decize – 58;2487;387;;;;chirurgie conventionnelle;réduction;;;2018;22;;chirurgie;Plateaux techniques et fermeture chirurgie conventionnelle (perte de 22 lits sur 30) 2018-2019;fermeture de lits;;;;;
CH Decize – 58;2488;387;;;;plateau technique;fermeture;;;-1;;;;Plateaux techniques et fermeture chirurgie;;;;;;
CH Delafontaine Saint Denis - 93;1691;104;;;;urgences pédiatriques;interruption;2022-01-01;;2022;;;urgences;Interruption urgences pédiatriques janvier 2022;;;;;;
CH Delafontaine Saint Denis - 93;1692;104;;;;centre d'accueil et de crise;menace;;;2018;;;;centre d'accueil et de crise (CAC);;;;;;
CH Delafontaine Saint Denis - 93;3144;104;;;;maternité;réduction (lits fermés);;;2023;;;maternité;Réduction de 17 lits à la maternité faute de personnels été 2023;;;;;;
CH Delafontaine Saint Denis - 93;1690;104;;;;gynéco-obstétrique;réduction;2021-10-01;;2021;;;;Réduction de lits en gynéco-obstétrique octobre 2021;fermeture de lits;;;;;
CH Delafontaine Saint Denis - 93;1689;104;;;;ligne SMUR;fermeture;;;2020;;;SMUR;;;;;;;
CH Desplas Bourganeuf - 23;435;410;;;;chirurgie;fermeture;;;-1;;;chirurgie;;;;;;;
CH Digne-Les-Bains- 04;2181;217;;;;maternité;menace;;;2013;;;maternité;;à vérifier;;;;;
CH Digne-Les-Bains- 04;2179;217;;;;maternité;interruption;;;2020;;;maternité;Maternité fermeture temporaire 2020;;;;;;
CH Digne-Les-Bains- 04;2185;217;;;;chirurgie viscérale;transfert;;;2013;;;chirurgie;Chirurgie viscérale vers Manosque 2013;;;;;;
CH Digne-Les-Bains- 04;2180;217;;;;gérontopsychiatrie;réduction;2021-09-01;;2021;;;psychiatrie;Réduction gérontopsychiatrie en septembre 2021;;;;;;
CH Digne-Les-Bains- 04;2183;217;;;;bloc opératoire;menace;;;2013;;;bloc opératoire;1 bloc opératoire 2013;;;;;;
CH Digne-Les-Bains- 04;2182;217;;;;maternité;menace;;;2016;;;maternité;;;;;;;
CH Digne-Les-Bains- 04;2184;217;;;;réanimation;transformation;;;2013;;;réanimation;Service de réanimation transformé en service de soins intensifs 2013;;;;;soins intensifs;
CH Digne-Les-Bains- 04;2175;217;;;;urologie;réduction;;;2013;;;;Fin consultations publiques en neurologie, en ophtalmologie et en urologie - 2013;fermé ?;;;;;
CH Digne-Les-Bains- 04;2174;217;;;;ophtalmologie;réduction;;;2013;;;;Fin consultations publiques en neurologie, en ophtalmologie et en urologie - 2013;fermé ?;;;;;
CH Digne-Les-Bains- 04;2172;217;;;;alcoologie;transformation;;;2008;;;addictologie;Alcoologie en psychiatrie 2008;;;;;psychiatrie;
CH Digne-Les-Bains- 04;2171;217;;;;laboratoire d'analyse des eaux;transfert;;;2008;;;laboratoire;Laboratoire d'analyse des eaux 2008 envoyé à Montpellier;;;;;;
CH Digne-Les-Bains- 04;2170;217;;;;centre médico-psychologique (CMP) infento-juvénile;fermeture;;;2008;;;centre médico-psychologique;;;;;;;
CH Digne-Les-Bains- 04;2173;217;;;;neurologie;réduction;;;2013;;;neurologie;Fin consultations publiques en neurologie, en ophtalmologie et en urologie - 2013;fermé ?;;;;;
CH Digne-Les-Bains- 04;2176;217;;;;orthopédie;fusion;;;2012;;;;Fusion d’orthopédie et de traumatologie - 2012;;;;;;
CH Digne-Les-Bains- 04;2177;217;;;;traumatologie;fusion;;;2012;;;;Fusion d’orthopédie et de traumatologie - 2012;;;;;;
CH Digne-Les-Bains- 04;3278;217;;;;urgences de nuit;réduction;;;2024;;;urgences;Urgences de nuit fermées fin août 2024;;;;;;
CH Digne-Les-Bains- 04;2168;217;;;;pédiatrie;fermeture;;;2008;;;pédiatrie;;;;;;;
CH Digne-Les-Bains- 04;2178;217;;;;médecine interne;fermeture;;;2017;;;médecine;Médecine interne 2017-2018;;;;;;
CH Digne-Les-Bains- 04;2169;217;;;;centre de jour personnes âgées;fermeture;;;2008;;;gériatrie;;;;;;;
CH Douai - 59;2798;654;;;;urgences pédiatriques;réouverture;;;2022;;;urgences;;;;été 2022, réouverture partielle des urgences pédiatriques après plus de 9 mois de lutte.;;;
CH Douai - 59;93;654;;;;urgences pédiatriques;interruption;;;2021;;;urgences;automne 2021;;;;;;
CH Doullens -80;1829;390;;;;chirurgie;fermeture;;;2009;;;chirurgie;;;;;;;
CH Doullens -80;1830;390;;;;maternité;fermeture;;;2011;;;maternité;;;;;;;
CH Dracénie Draguignan - 83;1939;435;;;;psychiatrie;menace;;;2021;;;psychiatrie;;;;;;;
CH Dracénie Draguignan - 83;1937;435;;;;réanimation;menace;;;2012;;;réanimation;;;;;;;
CH Dracénie Draguignan - 83;1938;435;;;;réanimation;menace;;;2018;;;réanimation;;;;;;;
CH Dracénie Draguignan - 83;3249;435;;;;urgences de nuit;victoire;;;2024;;;urgences;réouverture des urgences la nuit juin 2024;;;;;;
CH Dracénie Draguignan - 83;3284;435;;;;urgences;réduction;;;-1;;;urgences;Nouvelles interruptions aux urgences en octobre 2024;;;;;;
CH Dracénie Draguignan - 83;1936;435;;;;urgences de nuit;fermeture;;;2021;;;urgences;Fermeture urgences de nuit fin 2021;;;;;;
CH du Giers Saint Chamond - 42;578;162;;;;maternité;menace;;;2018;;;maternité;;;;;;;
CH du Giers Saint Chamond - 42;577;162;;;;réanimation;menace;;;2007;;;réanimation;;;;;;;
CH du Giers Saint Chamond - 42;220;162;;;;urgences;interruption;2021-07-01;2021-08-31;2021;;;urgences;Interruption urgences été 2021;interruption estivale;;;;;
CH du Giers Saint Chamond - 42;221;162;;;;urgences;réduction;2021-11-01;2021-12-31;2021;;;urgences;Réduction des urgences novembre-décembre 2021;;;;;;
CH du Pays d'Autan Castres - 81;1895;257;;;;cardiologie rythmologique;menace;;;2011;;;cardiologie;Cardiologie-Rythmologie 2011-12 en lien avec la fusion;;;;;;
CH du Pays d'Autan Castres - 81;1896;257;;;;rythmologie interventionnelle;maintien;2012-07-01;;2012;;;;;;;;;;
CH du Pays d'Autan Mazamet - 81;315;258;;;;obstétrique;transfert;;;1998;;;;;;;;;;
CH du Pays d'Autan Mazamet - 81;316;258;;;;maternité;fermeture;;;1998;;;maternité;"Fermeture Maternité 1998 : l’obstétrique passe à Castres ; il ne reste qu’un Centre Périnatal de Proximité (CPP)";;;;;;
CH du Tonnerrois - Tonnerre - 89;90;396;;;;urgences de nuit;menace;;;2021;;;urgences;;;;;;;
CH du Tonnerrois - Tonnerre - 89;86;396;;;;ORL;fermeture;;;1995;;;;;;;;;;
CH du Tonnerrois - Tonnerre - 89;88;396;;;;blanchisserie;fermeture;;;2014;;;services annexes;;;;;;;
CH du Tonnerrois - Tonnerre - 89;87;396;;;;chirurgie;fermeture;;;2006;;;chirurgie;;;;;;;
CH du Tonnerrois - Tonnerre - 89;84;396;;;;maternité;fermeture;;;1992;;;maternité;;;;;;;
CH du Tonnerrois - Tonnerre - 89;85;396;;;;parondotologie;fermeture;;;1992;;;;;;;;;;
CH du Tonnerrois - Tonnerre - 89;89;396;;;;urgences de nuit;fermeture;;;2017;;;urgences;Interruptions Urgence de nuit 2017- 2018;;;;;;
CH Edmond Garcin Aubagne - 13;290;229;;;;réanimation;transformation;;;2018;;;réanimation;Transformation réanimation en unité de soins de suite 2018;;;;;soins de suite;
CH Edmond Garcin Aubagne - 13;285;229;;;;chirurgie;réduction;;;2009;;;chirurgie;Plan redressement refusé 2009;;;;;;
CH Edmond Garcin Aubagne - 13;289;229;;;;IRM;victoire;;;2012;;;imagerie médicale;;;;;;;
CH Edmond Garcin Aubagne - 13;286;229;;;;anesthésie;réduction;;;2009;;;;Anesthésie : suppression garde sur place - 2009.;;;;;;
CH Edmond Garcin Aubagne - 13;287;229;;;;pédiatrie;réduction;;;2009;;;pédiatrie;GSP pédiatrie transformée en 1/2 GSP et  _  astreinte à domicile - 2009.;;;;;;
CH Edmond Garcin Aubagne - 13;288;229;;;;réanimation;menace;;;2010;;;réanimation;2010-2018;;;;;;
CH Edmond Garcin Aubagne - 13;292;229;;;;réanimation;transformation;;;2020;;;réanimation;Transformation de lits de réanimation en lits de surveillance continue 2020;;;;;unité de surveillance continue;
CH Edmond Garcin Aubagne - 13;284;229;;;;chirurgie;réduction;;;2008;15;;chirurgie;;fermeture de lits;;;;;
CH Edmond Garcin Aubagne - 13;291;229;;;;chirurgie;réduction;;;2019;15;;chirurgie;;fermeture de lits;;;;;
CH Edmond Garcin Aubagne - 13;2854;229;;;;ophtalmologie;fermeture;2022-11-01;;2022;;;;;;;;;;
CH Falaise - 14;52;336;;;;cuisine;sous-traitance;;;2019;;;services annexes;;;;;;;
CH Falaise - 14;1607;336;;;;restauration;menace;;;2019;;;services annexes;Menace sur la restauration 2019-2020;;;;;;
CH Falaise - 14;53;336;;;;urgences;interruption;;;2021;;;urgences;interruption estivale;interruption estivale;;;;;
CH Falaise - 14;1606;336;;;;institut de formation en soins infirmiers (IFSI);menace;;;2016;;;;;;;;;;
CH Falaise - 14;3273;336;;;;urgences;réduction;;;2024;;;urgences;Réduction des urgences et fermeture le 07/08/2024 faute de personnels.;;;;;;
CH Falaise - 14;51;336;;;;maternité;fermeture;2015-10-01;;2015;;;maternité;;;;;;;
CH Ferdinand Grall Landernau - 29;516;677;;;;urgences;menace;;;2008;;;urgences;;;;;;;
CH Ferdinand Grall Landernau - 29;2988;677;;;;maternité;menace;;;2023;;;maternité;manque de personnels;;;;;;
CH Ferdinand Grall Landernau - 29;2989;677;;;;laboratoire;menace;;;2023;;;;manque de personnels;;;;;;
CH Ferdinand Grall Landernau - 29;2970;677;;;;urgences de nuit;interruption;;;2022;;;urgences;réduction depuis le  23/12 jusqu'au 1/1/2023;;;;;;
CH Ferdinand Grall Landernau - 29;2987;677;;;;urgences;menace;;;2023;;;urgences;manque de personnel;;;;;;
CH Ferdinand Grall Landernau - 29;3255;677;;;;urgences;interruption;;;2024;;;urgences;"Interruption maternité du 5 au 15 mai 2023
 Urgences interrompues du 31 juillet au lundi 5 août suite aux arrêts de travail cumulés de 9 professionnels paramédicaux des urgences.";;;;;;
CH Ferdinand Grall Landernau - 29;3256;677;;;;psychiatrie;réduction (lits fermés);;;2024;;;psychiatrie;Réduction : 10 lits de psychiatrie seront fermés du 12 au 25 août faute d'IDE en nombre suffisants.;;;;;;
